question,type,options,answer,model,tone,difficulty
When did you begin experiencing this allergic reaction? Provide a date.,DATE,['Date'], The allergic reaction began on 01/10/2021.  This was after I ate some shellfish.  I hadn't realised I was allergic until then.,Gemini,explanatory,moderate
When did you begin experiencing this allergic reaction? Provide a date.,DATE,['Date']," It was the fifth of December, two thousand and twenty-one.  I should have known better than to touch that plant!",Gemini,annoyed,moderate
When did you begin experiencing this specific symptom? Provide a date.,DATE,['Date'],"  It started, like, around the middle of  November last year.  Twenty-third, I think.",Gemini,colloquial,moderate
When did you begin experiencing this specific symptom? Provide a date.,DATE,['Date'],"  It began on the fifth of January, this year.  I've already provided this information.",Gemini,annoyed,moderate
When did you begin taking this new medication? Provide a date.,DATE,['Date']," Started it, like,  two weeks ago?  So, around the eleventh of October this year.",Gemini,colloquial,moderate
When did you begin taking this new medication? Provide a date.,DATE,['Date'],"  I began it on the sixth of June, twenty-twenty-four.  What else do you need to know?",Gemini,annoyed,moderate
When did you begin this new exercise regimen? Provide a date.,DATE,['Date'],"  Started this whole fitness thing, like,  on the twenty-second of May, last year.",Gemini,colloquial,moderate
When did you begin this new exercise regimen? Provide a date.,DATE,['Date'],"  I began on the fourteenth of August, two thousand and twenty-one.  Must I really keep track of these things?",Gemini,annoyed,moderate
When did you complete the online form? Provide a date.,DATE,['Date'], I finished filling out the online form on the twenty-seventh of October in the year two thousand and twenty-three.  It took longer than I expected.,Gemini,verbose,moderate
When did you complete the online form? Provide a date.,DATE,['Date'],"  Yeah, I did it ages ago, sometime in June.  The fifth, I think.",Gemini,colloquial,moderate
When did you complete the online form? Provide a date.,DATE,['Date'],"  I submitted it on August twelfth, two thousand and twenty-three.  Could you please stop asking?",Gemini,annoyed,moderate
When did you complete the survey? Provide a date.,DATE,['Date'], I finished the survey on the twenty-fifth of October in the year two thousand and twenty-three.  It didn't take too long.,Gemini,verbose,moderate
When did you complete the survey? Provide a date.,DATE,['Date'],"  Finished it yesterday, mate.  So, that'd be the fourteenth of December, two thousand and twenty-two.",Gemini,colloquial,moderate
When did you complete the survey? Provide a date.,DATE,['Date'], I completed the survey on 1 January 2024.  This was the first day of the new year. I made sure to do it promptly.,Gemini,explanatory,moderate
When did you complete the survey? Provide a date.,DATE,['Date'],"  I completed it on the fifth of March, two thousand and twenty-three.  The questions were a bit repetitive.",Gemini,annoyed,moderate
When did you complete your prescribed rehabilitation? Provide a date.,DATE,['Date']," Finished rehab ages ago, mate.  Think it was around the tenth of August, twenty twenty-two.",Gemini,colloquial,moderate
When did you complete your prescribed rehabilitation? Provide a date.,DATE,['Date'],"  I completed it on September fifth, two thousand and twenty-one.  It's all documented, if you need to check.",Gemini,annoyed,moderate
When did you experience a significant change in your health condition? Provide a date.,DATE,['Date'],"  Yeah, things went south for me around, like,  August twelfth, twenty twenty-three.  Bit of a rough patch.",Gemini,colloquial,moderate
When did you experience a significant change in your health condition? Provide a date.,DATE,['Date'],"  It was June sixth, nineteen ninety-nine.  I'd rather not talk about it.",Gemini,annoyed,moderate
When did you experience the onset of this condition? Provide a date.,DATE,['Date'],"  It was sometime in June,  '23,  mate.  Can't remember the exact day, though.",Gemini,colloquial,moderate
When did you experience the onset of this condition? Provide a date.,DATE,['Date']," It was the twenty-seventh of August, two thousand and twenty-three.  I keep a detailed journal, so I'm certain of that date.",Gemini,annoyed,moderate
When did you first encounter this problem? Provide a date.,DATE,['Date']," Oh, man, it was ages ago!  Think it was back in January, twenty-twenty-two.  Yeah, sometime around the tenth.",Gemini,colloquial,moderate
When did you first encounter this problem? Provide a date.,DATE,['Date'],"  It was three months ago, on the fifth of April this year.  I've already explained this several times.",Gemini,annoyed,moderate
When did you first experience these symptoms? Provide a date.,DATE,['Date'],"  It was, like, sometime in  April, man.  Around the twentieth, I reckon.",Gemini,colloquial,moderate
When did you first experience these symptoms? Provide a date.,DATE,['Date'],"  It was the fifth of January, this year.  I've already said this twice.",Gemini,annoyed,moderate
When did you first notice this skin condition? Provide a date.,DATE,['Date'],"  Oh, it was ages ago, mate!  Think it was sometime in August two thousand and nineteen.",Gemini,colloquial,moderate
When did you first notice this skin condition? Provide a date.,DATE,['Date'],  It was sometime in November twenty-twenty.  I really don't recall the exact date.  I'm trying to be precise!,Gemini,annoyed,moderate
When did you last consume alcohol? Provide a date.,DATE,['Date'],"  Ages ago, mate.  Think it was sometime in February, maybe the twelfth?",Gemini,colloquial,moderate
When did you last consume alcohol? Provide a date.,DATE,['Date'],"  It was June the fifth, two thousand and twenty-three.  Why do you need to know?",Gemini,annoyed,moderate
When did you last contact customer support? Provide a date.,DATE,['Date']," I contacted customer support a few weeks ago, on the twenty-seventh of October.  It was regarding a billing issue.  I hope it's resolved by now.",Gemini,verbose,moderate
When did you last contact customer support? Provide a date.,DATE,['Date'],"  Oh, it was ages ago, mate.  Think it was sometime around the tenth of September.  Can't be precise.",Gemini,colloquial,moderate
When did you last contact customer support? Provide a date.,DATE,['Date'],"  I contacted them on the first of January,  it took far too long to get a response.",Gemini,annoyed,moderate
When did you last have a flu shot? Provide a date.,DATE,['Date'],"  Got mine ages ago, sometime in January last year.  Can't remember the exact day, though.  ",Gemini,colloquial,moderate
When did you last have a flu shot? Provide a date.,DATE,['Date'],"  It was  fourteenth of November, twenty twenty-three.  Why do you need to know?",Gemini,annoyed,moderate
When did you last have a significant injury? Provide a date.,DATE,['Date'],"  Ages ago, man!  Broke my arm,  think it was sometime in June two thousand and fifteen.",Gemini,colloquial,moderate
When did you last have a significant injury? Provide a date.,DATE,['Date'], I suffered a concussion during a cycling accident. The precise date of the accident was 12th March 2021.  This required several weeks of recovery.,Gemini,explanatory,moderate
When did you last have a significant injury? Provide a date.,DATE,['Date'],  It was in August two thousand and nineteen.  I really don't want to talk about it.,Gemini,annoyed,moderate
When did you last see a mental health professional? Provide a date.,DATE,['Date'],"  Ages ago, mate.  Think it was sometime in October last year,  2022.",Gemini,colloquial,moderate
When did you last see a mental health professional? Provide a date.,DATE,['Date'],"  It was two thousand and twenty-one, November the fifth.  Why do you need to know?",Gemini,annoyed,moderate
When did you last undergo a medical imaging procedure? Provide a date.,DATE,['Date'],"  Ages ago, mate.  Think it was sometime in June twenty-twenty-one.  Can't remember the exact day though!",Gemini,colloquial,moderate
When did you last undergo a medical imaging procedure? Provide a date.,DATE,['Date']," I had an MRI scan of my knee. The procedure was performed on the eighth of December, two thousand and twenty-two.  The results were thankfully fine.",Gemini,explanatory,moderate
When did you last undergo a medical imaging procedure? Provide a date.,DATE,['Date'],"  It was a few months ago,  on the second of January this year.  I'm sure of the date, no need to keep asking.",Gemini,annoyed,moderate
When did you last update your health information? Provide a date.,DATE,['Date'],"  Last time I updated that stuff?  Think it was sometime in August, like the fourteenth.",Gemini,colloquial,moderate
When did you last update your health information? Provide a date.,DATE,['Date'],  It was updated on 29 December 2021. Why do you need to know?,Gemini,annoyed,moderate
When did you last visit the emergency room? Provide a date.,DATE,['Date'],"  Oh, ages ago, mate.  Think it was around the tenth of August, twenty twenty.",Gemini,colloquial,moderate
When did you last visit the emergency room? Provide a date.,DATE,['Date'],"  I last went on the fifth of January, two thousand and twenty-two.  Why do you need to know?",Gemini,annoyed,moderate
