question,type,options,answer,model,tone,difficulty
What is your purchasing authority?,SINGLE-SELECT,Full Authority; Partial Authority; No Authority,Full Authority,Gemini,colloquial,short
What is your purchasing authority?,SINGLE-SELECT,Full Authority; Partial Authority; No Authority,Full Authority,Gemini,explanatory,short
What is your purchasing authority?,SINGLE-SELECT,Full Authority; Partial Authority; No Authority,Full Authority,Gemini,annoyed,short
What is your role in the team?,SINGLE-SELECT,Frontend Developer; Backend Developer; Fullstack Developer; Data Scientist; Project Manager,Project Manager,Gemini,verbose,short
What is your role in the team?,SINGLE-SELECT,Frontend Developer; Backend Developer; Fullstack Developer; Data Scientist; Project Manager,Project Manager,Gemini,concise,short
What is your role in the team?,SINGLE-SELECT,Frontend Developer; Backend Developer; Fullstack Developer; Data Scientist; Project Manager,Project Manager,Gemini,colloquial,short
What is your role in the team?,SINGLE-SELECT,Frontend Developer; Backend Developer; Fullstack Developer; Data Scientist; Project Manager,Project Manager,Gemini,explanatory,short
What is your role in the team?,SINGLE-SELECT,Frontend Developer; Backend Developer; Fullstack Developer; Data Scientist; Project Manager,Project Manager,Gemini,annoyed,short
What is your team size?,SINGLE-SELECT,1-5; 6-10; 11-20; 20+,20,Gemini,verbose,short
What is your team size?,SINGLE-SELECT,1-5; 6-10; 11-20; 20+,20,Gemini,concise,short
What is your team size?,SINGLE-SELECT,1-5; 6-10; 11-20; 20+,20,Gemini,colloquial,short
What is your team size?,SINGLE-SELECT,1-5; 6-10; 11-20; 20+,20,Gemini,explanatory,short
What is your team size?,SINGLE-SELECT,1-5; 6-10; 11-20; 20+,20,Gemini,annoyed,short
What methodology do you follow for software development?,SINGLE-SELECT,Agile; Waterfall; Scrum; Kanban,Agile,Gemini,verbose,short
What methodology do you follow for software development?,SINGLE-SELECT,Agile; Waterfall; Scrum; Kanban,Agile,Gemini,concise,short
What methodology do you follow for software development?,SINGLE-SELECT,Agile; Waterfall; Scrum; Kanban,Agile,Gemini,colloquial,short
What methodology do you follow for software development?,SINGLE-SELECT,Agile; Waterfall; Scrum; Kanban,Agile,Gemini,explanatory,short
What methodology do you follow for software development?,SINGLE-SELECT,Agile; Waterfall; Scrum; Kanban,Agile,Gemini,annoyed,short
What software do you primarily use for your work?,SINGLE-SELECT,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma; Sketch,Adobe Illustrator,Gemini,verbose,short
What software do you primarily use for your work?,SINGLE-SELECT,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma; Sketch,Adobe Illustrator,Gemini,concise,short
What software do you primarily use for your work?,SINGLE-SELECT,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma; Sketch,Adobe Illustrator,Gemini,colloquial,short
What software do you primarily use for your work?,SINGLE-SELECT,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma; Sketch,Adobe Illustrator,Gemini,explanatory,short
What software do you primarily use for your work?,SINGLE-SELECT,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma; Sketch,Adobe Illustrator,Gemini,annoyed,short
What style of art are you most drawn to?,SINGLE-SELECT,Abstract; Realism; Surrealism; Impressionism; Pop Art,Abstract,Gemini,verbose,short
What style of art are you most drawn to?,SINGLE-SELECT,Abstract; Realism; Surrealism; Impressionism; Pop Art,Abstract,Gemini,concise,short
What style of art are you most drawn to?,SINGLE-SELECT,Abstract; Realism; Surrealism; Impressionism; Pop Art,Abstract,Gemini,colloquial,short
What style of art are you most drawn to?,SINGLE-SELECT,Abstract; Realism; Surrealism; Impressionism; Pop Art,Abstract,Gemini,explanatory,short
What style of art are you most drawn to?,SINGLE-SELECT,Abstract; Realism; Surrealism; Impressionism; Pop Art,Abstract,Gemini,annoyed,short
What type of art do you collect?,SINGLE-SELECT,Paintings; Sculptures; Prints; Photographs; Digital Art,I collect Sculptures,Gemini,verbose,short
What type of art do you collect?,SINGLE-SELECT,Paintings; Sculptures; Prints; Photographs; Digital Art,Digital Art,Gemini,concise,short
What type of art do you collect?,SINGLE-SELECT,Paintings; Sculptures; Prints; Photographs; Digital Art,I collect Sculptures,Gemini,colloquial,short
What type of art do you collect?,SINGLE-SELECT,Paintings; Sculptures; Prints; Photographs; Digital Art,I collect Sculptures,Gemini,explanatory,short
What type of art do you collect?,SINGLE-SELECT,Paintings; Sculptures; Prints; Photographs; Digital Art,I collect Sculptures,Gemini,annoyed,short
What type of design projects are you currently working on?,SINGLE-SELECT,Branding Projects; Website Designs; Mobile App Designs; Illustration Projects; Graphic Design Projects,I am currently working on Graphic Design Projects,Gemini,verbose,short
What type of design projects are you currently working on?,SINGLE-SELECT,Branding Projects; Website Designs; Mobile App Designs; Illustration Projects; Graphic Design Projects,Graphic Design Projects,Gemini,concise,short
What type of design projects are you currently working on?,SINGLE-SELECT,Branding Projects; Website Designs; Mobile App Designs; Illustration Projects; Graphic Design Projects,I am currently working on Graphic Design Projects,Gemini,colloquial,short
What type of design projects are you currently working on?,SINGLE-SELECT,Branding Projects; Website Designs; Mobile App Designs; Illustration Projects; Graphic Design Projects,Graphic Design Projects,Gemini,explanatory,short
What type of design projects are you currently working on?,SINGLE-SELECT,Branding Projects; Website Designs; Mobile App Designs; Illustration Projects; Graphic Design Projects,I am currently working on Graphic Design Projects,Gemini,annoyed,short
What type of design projects do you enjoy the most?,SINGLE-SELECT,Branding; Web Design; Packaging Design; Illustration; Typography,Web Design,Gemini,verbose,short
What type of design projects do you enjoy the most?,SINGLE-SELECT,Branding; Web Design; Packaging Design; Illustration; Typography,Web Design,Gemini,concise,short
What type of design projects do you enjoy the most?,SINGLE-SELECT,Branding; Web Design; Packaging Design; Illustration; Typography,I enjoy Typography,Gemini,colloquial,short
What type of design projects do you enjoy the most?,SINGLE-SELECT,Branding; Web Design; Packaging Design; Illustration; Typography,Web Design,Gemini,explanatory,short
What type of design projects do you enjoy the most?,SINGLE-SELECT,Branding; Web Design; Packaging Design; Illustration; Typography,Web Design,Gemini,annoyed,short
What type of design thinking methodology do you prefer?,SINGLE-SELECT,Human-centered Design; Design Thinking; Lean UX; Double Diamond; Agile Design,Lean UX,Gemini,verbose,short
What type of design thinking methodology do you prefer?,SINGLE-SELECT,Human-centered Design; Design Thinking; Lean UX; Double Diamond; Agile Design,Lean UX,Gemini,concise,short
What type of design thinking methodology do you prefer?,SINGLE-SELECT,Human-centered Design; Design Thinking; Lean UX; Double Diamond; Agile Design,Lean UX,Gemini,colloquial,short
What type of design thinking methodology do you prefer?,SINGLE-SELECT,Human-centered Design; Design Thinking; Lean UX; Double Diamond; Agile Design,Lean UX,Gemini,explanatory,short
What type of design thinking methodology do you prefer?,SINGLE-SELECT,Human-centered Design; Design Thinking; Lean UX; Double Diamond; Agile Design,Lean UX,Gemini,annoyed,short
What type of feedback are you most interested in receiving on your work?,SINGLE-SELECT,Constructive Criticism; Positive Reinforcement; Peer Reviews; Client Feedback; Public Opinion,Positive Reinforcement,Gemini,verbose,short
What type of feedback are you most interested in receiving on your work?,SINGLE-SELECT,Constructive Criticism; Positive Reinforcement; Peer Reviews; Client Feedback; Public Opinion,Positive Reinforcement,Gemini,concise,short
What type of feedback are you most interested in receiving on your work?,SINGLE-SELECT,Constructive Criticism; Positive Reinforcement; Peer Reviews; Client Feedback; Public Opinion,Positive Reinforcement,Gemini,colloquial,short
What type of feedback are you most interested in receiving on your work?,SINGLE-SELECT,Constructive Criticism; Positive Reinforcement; Peer Reviews; Client Feedback; Public Opinion,Positive Reinforcement,Gemini,explanatory,short
What type of feedback are you most interested in receiving on your work?,SINGLE-SELECT,Constructive Criticism; Positive Reinforcement; Peer Reviews; Client Feedback; Public Opinion,Positive Reinforcement,Gemini,annoyed,short
What type of project are you working on?,SINGLE-SELECT,Web Application; Mobile Application; Desktop Application; Game; Library,Im working on a Web Application,Gemini,verbose,short
What type of project are you working on?,SINGLE-SELECT,Web Application; Mobile Application; Desktop Application; Game; Library,Im working on a Web Application,Gemini,concise,short
What type of project are you working on?,SINGLE-SELECT,Web Application; Mobile Application; Desktop Application; Game; Library,Im working on a Web Application,Gemini,colloquial,short
What type of project are you working on?,SINGLE-SELECT,Web Application; Mobile Application; Desktop Application; Game; Library,Im working on a Web Application,Gemini,explanatory,short
What type of project are you working on?,SINGLE-SELECT,Web Application; Mobile Application; Desktop Application; Game; Library,Im working on a Web Application,Gemini,annoyed,short
What type of software development are you interested in?,SINGLE-SELECT,Web Development; Mobile Development; Game Development; Data Science; Embedded Systems,Embedded Systems,Gemini,verbose,short
What type of software development are you interested in?,SINGLE-SELECT,Web Development; Mobile Development; Game Development; Data Science; Embedded Systems,Embedded Systems,Gemini,concise,short
What type of software development are you interested in?,SINGLE-SELECT,Web Development; Mobile Development; Game Development; Data Science; Embedded Systems,Embedded Systems,Gemini,colloquial,short
What type of software development are you interested in?,SINGLE-SELECT,Web Development; Mobile Development; Game Development; Data Science; Embedded Systems,Embedded Systems,Gemini,explanatory,short
What type of software development are you interested in?,SINGLE-SELECT,Web Development; Mobile Development; Game Development; Data Science; Embedded Systems,Embedded Systems,Gemini,annoyed,short
What type of testing do you prefer?,SINGLE-SELECT,Unit Testing; Integration Testing; End-to-End Testing; UI Testing,I prefer integration testing,Gemini,verbose,short
What type of testing do you prefer?,SINGLE-SELECT,Unit Testing; Integration Testing; End-to-End Testing; UI Testing,I prefer integration testing,Gemini,concise,short
What type of testing do you prefer?,SINGLE-SELECT,Unit Testing; Integration Testing; End-to-End Testing; UI Testing,I prefer integration testing,Gemini,colloquial,short
What type of testing do you prefer?,SINGLE-SELECT,Unit Testing; Integration Testing; End-to-End Testing; UI Testing,I prefer integration testing,Gemini,explanatory,short
What type of testing do you prefer?,SINGLE-SELECT,Unit Testing; Integration Testing; End-to-End Testing; UI Testing,I prefer integration testing,Gemini,annoyed,short
What version control system do you use?,SINGLE-SELECT,Git; SVN; Mercurial,SVN,Gemini,verbose,short
What version control system do you use?,SINGLE-SELECT,Git; SVN; Mercurial,SVN,Gemini,concise,short
What version control system do you use?,SINGLE-SELECT,Git; SVN; Mercurial,SVN,Gemini,colloquial,short
What version control system do you use?,SINGLE-SELECT,Git; SVN; Mercurial,SVN,Gemini,explanatory,short
What version control system do you use?,SINGLE-SELECT,Git; SVN; Mercurial,SVN,Gemini,annoyed,short
Which communication platform do you prefer?,SINGLE-SELECT,Slack; Microsoft Teams; Google Chat; Zoom; Other,Google Chat,Gemini,verbose,short
Which communication platform do you prefer?,SINGLE-SELECT,Slack; Microsoft Teams; Google Chat; Zoom; Other,Google Chat,Gemini,concise,short
Which communication platform do you prefer?,SINGLE-SELECT,Slack; Microsoft Teams; Google Chat; Zoom; Other,Google Chat,Gemini,colloquial,short
Which communication platform do you prefer?,SINGLE-SELECT,Slack; Microsoft Teams; Google Chat; Zoom; Other,Google Chat,Gemini,explanatory,short
Which communication platform do you prefer?,SINGLE-SELECT,Slack; Microsoft Teams; Google Chat; Zoom; Other,Google Chat,Gemini,annoyed,short
Your role in the company,SINGLE-SELECT,CEO; Marketing Manager; Sales Representative; Customer Service; Engineer,CEO,Gemini,verbose,short
Your role in the company,SINGLE-SELECT,CEO; Marketing Manager; Sales Representative; Customer Service; Engineer,CEO,Gemini,concise,short
Your role in the company,SINGLE-SELECT,CEO; Marketing Manager; Sales Representative; Customer Service; Engineer,CEO,Gemini,colloquial,short
Your role in the company,SINGLE-SELECT,CEO; Marketing Manager; Sales Representative; Customer Service; Engineer,CEO,Gemini,explanatory,short
Your role in the company,SINGLE-SELECT,CEO; Marketing Manager; Sales Representative; Customer Service; Engineer,CEO,Gemini,annoyed,short
